image,laplacian,fourier,wavelet
ISIC_0059008.jpg,27.111465760608553,219.86239702353228,1.6699494874338514
ISIC_0027797.jpg,26.367689445253767,189.80136237027978,1.6606747616960122
ISIC_0065314.jpg,8.325018867143626,224.30465104796698,0.5510847306503545
ISIC_0056356.jpg,13.210905072977766,208.3173219802235,0.8462672442147928
ISIC_0033184.jpg,169.47924254617286,206.1269558998991,12.303721143750936
ISIC_0031011.jpg,11.55875908410151,186.39062362941164,0.8331770219650663
ISIC_0065838.jpg,10.982324940857325,208.3382225451822,0.7258919954740523
ISIC_0062491.jpg,157.39549470639625,238.82070260681684,11.447539607246371
ISIC_0063173.jpg,4.9215984328438935,232.54452390105527,0.28837044267155065
ISIC_0067947.jpg,11.782862518476577,220.35142199663213,0.623367152553483
ISIC_0033644.jpg,38.97835441578875,191.91183410931686,2.614087122902746
ISIC_0028723.jpg,84.50456185657065,191.9125452879136,6.17247279502251
ISIC_0029380.jpg,32.816432790109744,181.3026159410118,2.4112362370785814
ISIC_0025694.jpg,39.311617540617284,177.99595508080725,2.7236321032855755
ISIC_0067373.jpg,23.694822808886784,221.62606266653262,1.402640606215657
ISIC_0024623.jpg,219.07371948135804,208.3918527651089,14.909420559555498
ISIC_0029483.jpg,34.764161840932786,187.0772261959376,2.4701546013134754
ISIC_0063105.jpg,72.23482680670602,221.72856005096386,5.023858989045827
ISIC_0064582.jpg,25.783961071610065,220.67012856763418,1.692747930070209
ISIC_0028748.jpg,37.07168888098766,186.4235625833447,2.8541224081685916
ISIC_0030800.jpg,117.02889934875171,198.33086909027867,8.539215661787518
ISIC_0013764_downsampled.jpg,258.0778799347829,219.71749807465216,17.785583503436033
ISIC_0062648.jpg,27.12237860505411,212.55506206711186,1.8734176563944167
ISIC_0068017.jpg,11.228243050863966,214.66892885048156,0.6300977949183357
ISIC_0029706.jpg,43.727062960644716,185.50208833679847,3.4062371900534876
ISIC_0032137.jpg,33.228843353580245,183.5902501092064,2.3178154347143005
ISIC_0028769.jpg,42.7184808649657,185.8340134139447,3.2102666319122575
ISIC_0030021.jpg,38.18800367592593,185.27271280946272,2.566880827611873
ISIC_0071796.jpg,39.183384573340845,226.93222865191788,2.6944037833409804
ISIC_0063268.jpg,26.372328098339494,219.30950902307012,2.130812398861796
ISIC_0069562.jpg,25.3046513565414,224.58646874323176,1.8641000454036925
ISIC_0029309.jpg,32.943570370370374,200.89319569813534,2.3644859074571647
ISIC_0062173.jpg,28.17285422517216,210.63694552293202,1.9376572103305583
ISIC_0056079.jpg,8.225229262865469,237.6478669025755,0.49154192792712204
ISIC_0067031.jpg,9.269859106159856,210.22910829862542,0.4967422125486727
ISIC_0053564.jpg,29.749896042615546,230.69816851644683,2.175783811723805
ISIC_0010854.jpg,20.994332740290286,207.98338217348325,1.4339760905825285
ISIC_0054428.jpg,19.293172832098207,216.09255755418704,1.2409302049549698
ISIC_0065003.jpg,15.953447312451317,232.95167840498777,1.0394468041912484
ISIC_0062548.jpg,10.929711877452064,198.69950171106254,0.6056319821857216
ISIC_0055187.jpg,12.64761256010297,215.97374532136612,0.7374395493874362
ISIC_0028985.jpg,147.13224300444443,188.28228868666486,10.66637941352571
ISIC_0032483.jpg,30.771422011303155,182.07417131065867,2.2641941979829356
ISIC_0032663.jpg,46.46205183599452,199.95751750000318,3.0790225496210843
ISIC_0029446.jpg,56.05530159395061,191.76585200984601,4.290083514583234
ISIC_0010368.jpg,79.41912319091429,210.425014321207,5.0250323762887605
ISIC_0070486.jpg,27.78342056272959,228.2410787152095,1.7516338318845581
ISIC_0066890.jpg,9.747424102300101,213.09778564801337,0.5400789829502005
ISIC_0069127.jpg,13.920782959190547,214.4381549682875,0.8524495724539289
ISIC_0053570.jpg,29.7908681594854,229.65964447139336,2.106650063714549
ISIC_0055629.jpg,15.27393225691685,214.3729799476447,0.905015912966016
ISIC_0025677.jpg,76.90839250035665,179.19144496435786,5.114277254983111
ISIC_0073170.jpg,11.603725726962693,216.71355902422212,0.696137255289852
ISIC_0034044.jpg,59.871324705061724,188.2597083316198,4.18860077804564
ISIC_0010178.jpg,14.221115834310892,207.9243259410748,1.1129969161695923
ISIC_0033748.jpg,50.161148143703706,188.29062321663872,3.688052690606436
ISIC_0058165.jpg,33.6435112773288,220.69819246594892,2.425373521621253
ISIC_0024821.jpg,47.031652834019205,192.55741819790367,3.354824026676493
ISIC_0054655.jpg,11.086484917504094,202.40559057604463,0.6111649572833626
ISIC_0032109.jpg,44.87656759987654,182.31317919009817,3.1374436561052286
ISIC_0059886.jpg,179.32949447631472,230.32314708285998,10.945922821884867
ISIC_0000006.jpg,583.3699183621395,207.55664353859547,28.983380156685815
ISIC_0065406.jpg,16.871512294498643,225.23078436183704,1.1225295970267537
ISIC_0054297.jpg,10.410981487159006,214.7134836914705,0.7145563825757425
ISIC_0059242.jpg,17.527712410002096,219.22833621538825,1.0849794546863325
ISIC_0010329.jpg,33.586181263128914,231.4774225283212,2.2741517943134797
ISIC_0065517.jpg,28.0456180886531,209.7061611330838,1.713334537378944
ISIC_0056669.jpg,23.732069007466635,207.7394089824776,1.3495200996728944
ISIC_0060685.jpg,79.76211026980928,236.4067279544071,5.257517839852722
ISIC_0066717.jpg,9.959687251771356,219.5398898150757,0.6892143112522756
ISIC_0024531.jpg,219.09801474370371,212.40795592994246,19.45900391201088
ISIC_0030909.jpg,27.560680664801097,182.2851165291325,1.9063465421271555
ISIC_0032772.jpg,40.64431302714678,192.05145619796727,2.6236386013412365
ISIC_0060506.jpg,238.19463838501403,240.3268565076486,16.96677010131041
ISIC_0066003.jpg,32.2222885495421,231.88102469916225,1.9790909727521502
ISIC_0070190.jpg,15.51301056646389,211.80730031968298,0.8989332053183864
ISIC_0026615.jpg,90.11779827358028,198.5002994308295,6.947118655818076
ISIC_0060302.jpg,34.65604398477808,221.0582473166928,2.5522456529884407
ISIC_0031183.jpg,89.96184444422498,194.97520210755545,7.119992641775361
ISIC_0058360.jpg,36.965816236508545,223.47116834900413,2.2641361183909314
ISIC_0055509.jpg,12.01416961438008,209.5214420853281,0.6932085681487916
ISIC_0028429.jpg,110.17479837673525,191.42724400285675,7.855379491682769
ISIC_0053801.jpg,34.52596048657779,221.7045597163965,2.316844776995053
ISIC_0024708.jpg,59.85904814319618,191.0364591762729,4.206963910881122
ISIC_0053546.jpg,26.150153147645142,214.33480535756576,1.61043164600438
ISIC_0029768.jpg,55.82352522529493,190.8699399730944,4.232838358568221
ISIC_0064768.jpg,21.119735429398133,219.12979447480632,1.2549045428928718
ISIC_0026522.jpg,124.08676996455418,201.46131291088003,9.160639616240811
ISIC_0066363.jpg,80.3332233415822,221.8412150996663,6.368857224142029
ISIC_0057021.jpg,26.02056788801474,224.16503485357234,1.6985556315849715
ISIC_0013971_downsampled.jpg,47.87579520463122,209.87151400948252,4.066618343066065
ISIC_0025531.jpg,30.277202946159115,199.87848420078038,2.0728621324873724
ISIC_0031078.jpg,29.795457908792866,194.82136742842005,1.918527824587207
ISIC_0060141.jpg,3.0115003584278384,223.68530163114008,0.1795224149430288
ISIC_0029837.jpg,412.58619831961585,195.84993311660673,38.43273332626644
ISIC_0031915.jpg,36.42622125163238,182.92557569320863,2.4514142064830637
ISIC_0072147.jpg,7.335125545439041,201.51034417464652,0.46559384891089667
ISIC_0068284.jpg,22.524505831707756,227.04492899850257,1.6742405015418802
ISIC_0061878.jpg,13.327878547031105,215.97312409952912,0.9165915544886049
ISIC_0027259.jpg,38.72620366517146,182.18367451313674,2.7224771227771587
ISIC_0064033.jpg,46.059144003505025,228.96015073311298,3.043161200262875
ISIC_0031843.jpg,55.312206933319615,193.5400946260618,4.004043474919736
ISIC_0027642.jpg,29.137886949574764,182.5582469391791,1.9379557635946096
ISIC_0026331.jpg,35.71682219319616,182.87321870039074,2.6292046316502633
ISIC_0013438_downsampled.jpg,61.96303812809056,209.33994710773587,5.228171571436892
ISIC_0059041.jpg,9.603052032878622,204.79473914607712,0.5069675944942271
ISIC_0054776.jpg,77.60954728885554,235.6736071101165,5.071112613668195
ISIC_0033223.jpg,76.86389615358021,197.32178663499195,5.173762084279797
ISIC_0056026.jpg,19.418103103546855,210.70697698563364,1.0157220777762492
ISIC_0031226.jpg,69.38960739506172,189.3667367421097,4.538846801546709
ISIC_0053572.jpg,19.46051120246466,226.67827158336618,1.2564618594958739
ISIC_0072230.jpg,28.203542858813307,229.33171041243315,1.6269421319757775
ISIC_0064016.jpg,22.230501482269574,214.40988706906558,1.5249052219448915
ISIC_0063087.jpg,56.14525604142909,219.0865524623223,3.7042004723544126
ISIC_0010229.jpg,37.687850935979675,228.50051939793133,3.3976859687685046
ISIC_0065392.jpg,13.10447056360772,213.54955085752104,0.7543058837518436
ISIC_0030244.jpg,149.29319999999996,192.5176102355127,10.73528659770518
ISIC_0032736.jpg,54.36722054320988,197.15033460542355,3.406299790756741
ISIC_0061056.jpg,34.584968010571174,223.51681248291663,2.2387639683004044
ISIC_0026034.jpg,77.69779268475995,195.6996891722749,5.485023301660203
ISIC_0063166.jpg,12.641192991311982,217.74289332640325,0.8815130430005214
ISIC_0029852.jpg,40.5991922921262,190.1693075307255,3.017789371530294
ISIC_0056854.jpg,12.217803954146802,215.41153651196524,0.7946388598402906
ISIC_0058939.jpg,19.263262814594782,227.70080898001086,1.2804480908218503
ISIC_0012940_downsampled.jpg,144.99285463305392,214.6969343402707,11.351972027790561
ISIC_0029541.jpg,39.484285172002735,198.53793484557318,3.079600537032508
ISIC_0029447.jpg,54.78172568691358,185.54340146838888,4.391087679878935
ISIC_0032891.jpg,44.90675960426612,192.56158513192403,3.0367903517214443
ISIC_0067498.jpg,35.366003986563555,212.62028064070302,2.3175182416824063
ISIC_0026985.jpg,33.984170185788756,180.3026595171938,2.4205707936162306
ISIC_0025548.jpg,39.67302162282579,190.8266580819017,2.6376407676564515
ISIC_0056448.jpg,12.402231073807343,224.05964030769286,0.8399463561070529
ISIC_0030380.jpg,38.788062682455426,186.21426378019362,2.847856240376018
ISIC_0057755.jpg,27.75452410374055,231.17355121231915,1.6928408430578288
ISIC_0028662.jpg,46.16815846253771,192.5916937369249,2.9137785951775297
ISIC_0024813.jpg,222.25487036037032,200.67383610591654,12.137390697466058
ISIC_0028035.jpg,38.7513153180247,200.14740243261815,2.7791068726872323
ISIC_0062300.jpg,21.443676797890475,223.1099516309306,1.3404249244345343
ISIC_0026906.jpg,39.68073672426611,179.3480641049067,2.977921752487371
ISIC_0028121.jpg,184.14228327023315,202.52747200758105,13.18200995227608
ISIC_0000301.jpg,278.97096786352677,205.67232024439164,16.673549068570022
ISIC_0054145.jpg,177.29519503703185,235.64478793785753,14.135171110392987
ISIC_0056306.jpg,27.457591056560886,212.3813230252282,1.733967561636571
ISIC_0030064.jpg,26.701863938052124,190.09243664173047,1.6942872516574634
ISIC_0029694.jpg,116.46443306829903,201.55892177404448,9.512456063387429
ISIC_0054352.jpg,15.936632118522539,224.75293445397912,1.0176299391519992
ISIC_0058232.jpg,12.40054420710294,211.39026785297307,0.7248594147705909
ISIC_0012814_downsampled.jpg,109.32893448794798,216.82563189709765,8.701309212909681
ISIC_0071497.jpg,9.1946568045596,205.09871573845462,0.4826820302857657
